,txid,to_account,TOKEN_ID,current_owner,rank,time
9803,0x332070d060db55e28e139a1166b1daa1b4c8586b5265652f2b00d6dc34fa6225,0x7911670881a81f8410d06053d7b3c237ce77b9b4,97,0xc50f37305fa2e0ed2f8fe02c09738128f5ab18a7,1424,2021-08-03T03:23:21
9808,0x53a4b2c7fe1b43b02662b012beb00ea1b4c9f47ff534cc377475ac49a6f7d08c,0x48756f98f4b56da7077d1ce5a71056e9b9b3f0b1,98,0x7af2cd5db5951feea39e2599c3ee9f4e4e0fb482,796,2021-08-03T03:23:21
9805,0x0963c5ca49f72b1bd9ad12ffe0b9ef3f52b107b269eaa37191e2ba7a5d27d5b2,0x28c2abb1a94648bcf3f478d1aa32d5585e7fc96b,99,0x6098c75215c7034666e484f8b3452db921fcc234,4760,2021-08-03T03:23:21
9810,0x54f47e85138b18b6319aaf6291ded748427f78a2674de12e146d2101a7bcb488,0x23effbad3a6d926846e964c9ab9580e5068857c4,100,0xed95dbbc066fd0a28038145f58f2c5944a185a69,2310,2021-08-03T03:23:21
9804,0xca2f3627caad5c6415001fef5e18b706587ae05032767af949ed1cb6056c9b4e,0xa8f8cbf5d210a5ddbc685afd434c9bc932aa8174,101,0x876d4aa80fd4af365b03df32df12c7ccdb146301,8744,2021-08-03T03:23:21
9806,0x2fc4449dd77ae9a901a1a886f771ac0a1eeeb550d47cee449e161662d172efd2,0x5fd2c02689d138547b7b1b9e7d9a309d5a03edcd,102,0x9c47a5ec2783c8c6dd72e94a8562d23168c8a313,4802,2021-08-03T03:23:21
9807,0x9cf65b63a895089f73a8494ab098d043b2dc347af6e3ab500956402fad9e49e0,0x6b611d278233cb7ca76fd5c08579c3337c01e577,103,0xa98321b8e554d426dbec05987af0441ae0e87910,383,2021-08-03T03:23:21
9809,0x691d5340b670f702d2d165a596963cf4721af2da5abaff7fbc7b13a68e884724,0x5f02e431fb390f3a7dd6a1c340f50546a9616c61,104,0x4c7696346a5cb4b1e9f9ab248385c461f4f0bb66,5418,2021-08-03T03:23:21
9802,0x980fb1690a9bd0df7aaa4276b37d1f451ad24085874a83f13bb711a798e62eef,0x527d968af4283f20924c2e5b8dff867aab566478,105,0x34a745008a643eebc58920eaa29fb1165b4a288e,543,2021-08-03T03:23:31
9800,0x9def5fdce896f508d6b35747848c69046f246f59108ce2f8473a4b588b654242,0x3a57e150d79dc2a4661d0b1122253860852a880e,106,0x3a57e150d79dc2a4661d0b1122253860852a880e,6994,2021-08-03T03:23:31
9801,0xea7c2434e8d6f91ccba0fa2ec2488f94ef04cc34814f14bc7f434662c0aac07a,0x976f9af2402e8c65218cf5f9ae302308098f7de9,107,0xeac35cd1c8816b3e221d2264b1009bd0828931f7,5794,2021-08-03T03:23:31
9799,0x632b750bfd2b2e4dbffe0d58bb38fa764787df6c717970a0a6e69cd650ff9bed,0xc809bba7ac60cac1b5e817cd26cf10398a27f95f,108,0xb42ae7ddec33a36a2af547a8925b09d57e4c7998,1124,2021-08-03T03:23:35
9794,0xd7fcbf6b2a9f73809e2b5c1f28c0de90ed996e2629ad5d69cd31c3b8f378238a,0xfc33080e56aad6d5856b46f206d2be9d70366ca5,109,0xa52a83afe4c8e4ae379c2a6b5dda52097e94a2b8,8878,2021-08-03T03:23:47
